,Temp,Psi
66,17.69,-1.346938775510204
67,17.095,-0.6612244897959183
68,19.439999999999998,-1.183673469387755
69,19.215,-1.836734693877551
70,20.240000000000002,-0.49795918367346914
71,23.535,-1.510204081632653
72,24.895000000000003,-1.346938775510204
73,25.195,-1.5755102040816327
74,24.07,-0.49795918367346914
75,20.91,-1.4448979591836735
76,17.33,-2.0
77,17.67,-1.9020408163265305
78,19.575000000000003,-0.7918367346938775
79,18.315,-1.4122448979591837
80,16.625,-1.020408163265306
81,15.715,-1.1510204081632653
82,17.015,-0.4653061224489794
83,19.91,-1.9020408163265305
84,23.725,-0.7918367346938775
85,24.23,-1.8693877551020408
86,21.695,-0.7918367346938775
87,20.89,-0.5959183673469386
88,20.42,-0.8244897959183672
89,17.97,-1.4775510204081632
90,17.145,-2.617894138463138
91,16.634999999999998,-2.4660234381449806
92,20.355,-3.5737861934068316
93,20.01,-3.4710501314269027
94,15.905000000000001,-2.248639886709188
95,13.765,-1.6113785167467256
96,12.85,-1.2439563027926712
97,13.08,-1.4073953212213575
98,16.185,-2.332019879040724
99,15.32,-2.074435259873655
100,16.445,-2.4094441576342955
101,17.86,-2.830810904595456
102,18.439999999999998,-3.0035266029964967
103,17.65,-2.7682759103468024
104,18.884999999999998,-3.1360412336662606
105,20.1,-3.4978508432477535
106,20.415,-3.591653334620732
107,19.895,-3.4368047774335917
108,18.735,-3.0913733806315093
109,16.29,-2.363287376165051
110,13.844999999999999,-1.6352013716985923
111,14.105,-1.7126256502921635
112,13.98,-1.6754024394298697
113,13.530000000000001,-1.5388007922289404
114,13.13,-1.3602847759865675
115,15.32,-2.074435259873655
116,20.64,-3.658655114172861
117,23.16,-4.409075045156694
118,24.71,-4.8706428598491325
119,24.41,-4.781307153779628
120,24.305,-4.750039656655302
121,20.77,-3.6973672534696456
122,17.7,-2.78316519469172
123,16.085,-2.3022413103508903
124,14.52,-1.836206710354977
125,14.945,-1.9627656272867746
126,12.55,-1.068057025138547
127,10.92,-0.6735994388778126
128,13.125,-1.4207956771317833
129,17.08,-2.5985380688147446
130,19.424999999999997,-3.296845504591368
131,16.185000000000002,-2.3320198790407254
132,14.905000000000001,-1.9508541998108406
133,13.085,-1.2137914525783697
134,13.51,-1.477694753893405
135,14.37,-1.791538857320225
136,15.33,-2.077413116742638
137,15.395,-2.0967691863910303
138,15.834999999999999,-2.2277948886263035
139,16.439999999999998,-2.407955229199803
140,15.265,-2.0580570470942456
141,13.584999999999999,-1.5577770931050225
142,15.010000000000002,-1.9821216969351676
143,15.280000000000001,-2.0625238323977206
144,15.63,-2.166748822812142
145,17.625,-2.7608312681743445
146,17.880000000000003,-2.836766618333424
147,18.740000000000002,-3.092862309066002
148,20.259999999999998,-3.545496553151488
149,21.080000000000002,-3.7896808164081337
150,19.295,-3.2581333652945847
151,19.7,-3.3787365684884136
152,18.955,-3.1568862317491453
153,18.415,-2.996081960824038
154,17.015,-2.5791819991663534
155,17.18,-2.6283166375045797
156,18.08,-2.896323755713092
157,21.119999999999997,-3.801592243884066
158,25.12,-4.992734991477455
159,23.384999999999998,-4.476076824708822
160,20.58,-3.640787972958959
161,19.57,-3.340024429191629
162,18.83,-3.1196630208868523
163,18.695,-3.0794619531555756
164,21.435000000000002,-3.895394735257047
165,22.92,-4.337606480301091
166,22.744999999999997,-4.28549398509388
167,22.759999999999998,-4.2899607703973555
168,23.775,-4.592213242599177
169,24.115000000000002,-4.693460376144617
170,23.83,-4.608591455378586
171,22.424999999999997,-4.190202565286409
172,23.175,-4.4135418304601695
173,23.415,-4.485010395315772
174,23.75,-4.584768600426719
175,23.73,-4.578812886688753
176,24.104999999999997,-4.690482519275632
177,22.95,-4.346540050908042
178,26.785000000000004,-5.488548160163203
179,26.255,-5.330721746107079
180,26.31,-5.347099958886487
181,24.240000000000002,-4.730683587006911
182,24.945,-4.940622496270244
183,23.57,-4.531167176785017
184,21.490000000000002,-3.911772948036456
185,20.65,-3.6616329710418434
186,20.625,-3.6541883288693855
187,20.36,-3.5752751218413232
188,20.060000000000002,-3.48593941577182
189,19.17,-3.220910154432291
190,19.405,-3.2908897908534023
191,20.37,-3.5782529787103066
192,22.165,-4.11277828669284
193,23.439999999999998,-4.492455037488231
194,22.47,-4.203602921196835
195,22.05,-4.07853293269953
196,21.98,-4.057687934616646
197,23.775,-4.592213242599177
198,22.535,-4.125530687219974
199,24.715,-4.621534381868121
200,23.46,-4.498410751226199
201,22.115000000000002,-4.097889002347923
202,22.585,-4.237848275190145
203,23.11,-4.3941857608117765
204,24.195,-4.717283231096484
205,25.245,-5.029958202339749
206,23.1,-4.391207903942795
207,21.795,-4.002597582540451
208,23.655,-4.556478960171376
209,24.425,-4.785773939083104
210,25.365000000000002,-5.065692484767551
211,25.16,-5.004646418953389
212,23.72,-4.575835029819769
213,23.795,-4.598168956337146
214,24.13,-4.69792716144809
215,25.405,-5.077603912243483
216,26.905,-5.524282442591004
217,23.97,-4.650281451544355
218,22.03,-4.072577218961563
219,21.545,-3.928151160815865
220,20.655,-3.663121899476336
221,21.17,-3.8164815282289846
222,21.435000000000002,-3.895394735257047
223,25.085,-4.982312492436012
224,27.74,-5.7729334911511225
225,28.805,-6.090075247697864
226,29.555,-6.313414512871624
227,28.895,-6.116875959518714
228,24.705,-4.86915393141464
229,23.630000000000003,-4.549034317998919
230,22.439999999999998,-4.194669350589884
231,22.825,-4.309316840045748
232,22.255000000000003,-4.139578998513691
233,23.049999999999997,-4.376318619597876
234,24.315,-4.753017513524285
235,25.259999999999998,-5.034424987643223
236,25.655,-5.152050333968071
237,27.799999999999997,-5.790800632365023
238,28.439999999999998,-5.9813834719799654
239,29.68,-6.350637723733916
240,28.275,-5.932248833641739
241,25.78,-5.189273544830364
242,23.415,-4.485010395315772
243,22.405,-4.184246851548443
244,21.82,-4.01004222471291
245,20.990000000000002,-3.762880104587282
246,20.765,-3.695878325035154
247,21.62,-3.950485087333241
248,25.155,-5.003157490518897
249,27.68,-5.755066349937223
250,29.75,-6.3714827218168
251,30.11,-6.4397142476501035
252,28.98,-6.142187742905073
253,28.564999999999998,-6.018606682842259
254,28.04,-5.862269197220628
255,26.065,-5.274142465596394
256,23.025,-4.142840313014826
257,20.865000000000002,-3.2804390698859467
258,20.305,-3.558896909061914
259,21.105,-3.7971254585805916
260,24.35,-4.763440012565727
261,26.119999999999997,-5.290520678375802
262,29.56,-6.3149034413061145
263,25.225,-5.024002488601782
264,23.67,-4.560945745474852
265,24.85,-4.912332856014902
266,26.875,-5.515348871984053
267,27.27,-5.632974218308901
268,27.14,-5.594262079012115
269,26.05,-5.269675680292918
270,25.64,-5.1475835486645956
271,23.935,-4.639858952502913
272,24.939999999999998,-4.939133567835752
273,23.770000000000003,-4.590724314164687
274,21.61,-3.947507230464256
275,21.725,-3.9617945440785762
276,16.98,-2.447239834148684
277,17.275,-2.656606277759922
278,19.369999999999997,-3.280467291811959
279,22.165,-4.11277828669284
280,25.225,-5.024002488601782
281,28.810000000000002,-6.091564176132355
282,29.525,-6.304480942264673
283,28.6,-6.029029181883703
284,27.29,-5.638929932046867
285,26.494999999999997,-5.402190310962681
286,25.735,-5.175873188919938
287,22.5,-4.212536491803785
288,21.130000000000003,-3.8045701007530512
289,22.54,-4.2244479192797195
290,20.59,-3.6437658298279434
291,18.814999999999998,-3.115196235583377
292,19.495,-3.317690502674253
293,20.95,-3.7509686771113473
294,20.525,-3.6244097601795504
295,21.785,-3.9996197256714674
296,23.885,-4.6249696681579975
297,23.245,-4.434386828543054
298,23.475,-4.502877536529675
299,22.91,-4.334628623432108
300,21.475,-3.90730616273298
301,20.935000000000002,-3.7465018918078736
302,22.44,-4.194669350589886
303,23.545,-4.523722534612559
304,22.39,-4.179780066244969
305,17.645,-2.6443225566282034
306,13.625,-1.5696885205809565
307,13.870000000000001,-1.642646013871052
308,14.504999999999999,-1.8317399250515018
309,16.68,-2.4794237940554065
310,19.145,-3.213465512259832
311,17.53,-2.7325416279190016
312,14.745,-1.9032084899071053
313,13.355,-1.4892863851184033
314,14.925,-1.9568099135488077
315,16.215,-2.3409534496476754
316,18.125,-2.9097241116235177
317,17.66,-2.7712537672157866
318,13.950000000000001,-1.66646886882292
319,11.635,-1.836734693877551
320,14.47,-1.1510204081632653
321,17.185000000000002,-1.3795918367346938
322,19.475,-0.4653061224489794
323,20.505,-1.6081632653061224
324,21.77,-1.6081632653061224
325,21.415,-0.9224489795918367
326,19.259999999999998,-1.3142857142857143
327,15.735000000000001,-1.8693877551020408
328,11.260000000000002,-0.7918367346938775
329,11.09,-0.6612244897959183
330,10.615,-0.4
331,11.274999999999999,-0.49795918367346914
332,12.91,-0.7591836734693875
333,12.5,-0.857142857142857
334,13.66,-1.3795918367346938
335,17.365000000000002,-0.4653061224489794
336,17.275,-0.5632653061224488
337,13.675,-0.6285714285714286
338,16.21,-0.49795918367346914
339,18.28,-0.43265306122448965
340,18.63,-0.5632653061224488
341,19.905,-1.1510204081632653
342,18.67,-0.43265306122448965
343,15.094999999999999,-1.9346938775510205
344,11.469999999999999,-0.857142857142857
345,11.3,-0.49795918367346914
346,12.035,-0.9224489795918367
347,9.305,-0.7591836734693875
348,8.805,-0.9224489795918367
349,10.6,-1.9020408163265305
350,11.51,-0.49795918367346914
351,14.185,-0.7918367346938775
352,12.365,-1.804081632653061
353,10.235,-0.889795918367347
354,10.92,-1.804081632653061
355,12.440000000000001,-0.6612244897959183
356,12.975000000000001,-1.1510204081632653
357,11.335,-1.6734693877551021
358,9.955,-1.2489795918367346
359,8.535,-1.2163265306122448
360,10.18,-1.7061224489795919
361,7.68,-1.6081632653061224
362,9.59,-1.9673469387755103
363,10.28,-1.0530612244897959
364,10.84,-1.804081632653061
